time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
30,4,4,4,19,19,21220,2110,1,2480,1280,246,1967.9,1967.9
40,4,4,4,19,19,47680,4621,1,5140,6500,498,1930.0,1930.0
50,4,4,4,19,19,50160,4958,1,5080,11720,502,1852.5,1852.5
60,4,4,4,19,19,99960,9890,1,9880,21560,977,1584.9,1584.9
70,4,4,4,19,19,98960,9851,1,9940,32440,989,1305.1,1305.1
80,4,4,4,19,19,108760,10769,1,11300,43720,1118,1105.0,1105.0
90,4,4,4,19,19,188380,18681,1,18060,62680,1790,966.1,966.1
101,4,4,4,19,19,183300,18278,1,18520,81100,1846,836.4,836.4
111,4,4,4,19,19,260040,25738,1,26660,108060,2638,710.5,710.5
121,4,4,4,19,19,304000,30218,1,32040,139300,3184,635.1,635.1
131,4,4,4,19,19,314900,31342,1,31480,171380,3133,566.5,566.5
141,4,4,4,19,19,341940,33979,1,35040,206680,3482,509.8,509.8
151,4,4,4,19,19,333700,33250,1,34680,240360,3455,486.6,486.6
161,4,4,4,19,19,281220,27932,1,28940,269100,2874,461.1,461.1
171,4,4,4,19,19,290420,28871,1,29340,298640,2916,443.7,443.7
181,4,4,4,19,19,335540,33258,1,33960,333300,3366,430.7,430.7
