time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,2960,291,1,280,340,27,12.2,12.2
30,4,2,2,21,21,29320,2886,1,3220,3260,316,4.8,4.8
40,4,2,2,21,21,56200,5583,1,5520,9100,548,2.7,2.7
50,4,2,2,21,21,29600,2952,1,2880,12040,287,2.6,2.6
60,4,2,2,21,21,84520,8431,1,8720,20840,869,2.0,2.0
70,4,2,2,21,21,59280,5912,1,6160,27040,614,1.9,1.9
80,4,2,2,21,21,63660,6348,1,6880,33540,686,1.8,1.8
90,4,2,2,21,21,68900,6861,1,6880,40620,685,1.7,1.7
100,4,2,2,21,21,94740,9441,1,9440,50220,940,1.6,1.6
110,4,2,2,21,21,64800,6461,1,6340,56900,632,1.5,1.5
120,4,2,2,21,21,68560,6832,1,7140,63780,711,1.5,1.5
130,4,2,2,21,21,94560,9439,1,10040,73580,1002,1.5,1.5
140,4,2,2,21,21,68280,6809,1,7000,80460,698,1.4,1.4
150,4,2,2,21,21,72160,7195,1,7700,87940,767,1.4,1.4
160,4,2,2,21,21,98940,9862,1,10040,98000,1000,1.4,1.4
170,4,2,2,21,21,67920,6777,1,6940,105040,692,1.4,1.4
180,4,2,2,21,21,76480,7626,1,7880,112840,785,1.4,1.4
