time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,22700,2242,10,2560,2740,252,20.4,34.0
30,4,2,2,30,30,94240,8988,10,9360,12280,892,13.7,15.9
40,4,2,2,30,30,130680,12918,10,12360,25200,1221,10.3,11.6
50,4,2,2,30,30,119680,11868,10,12700,37780,1259,9.7,11.7
61,4,2,2,30,30,132860,13036,10,13960,51400,1369,8.9,10.0
71,4,2,2,30,30,219220,21581,10,22380,73780,2203,7.6,8.7
81,4,2,2,30,30,191640,19062,10,19820,93500,1971,7.0,7.9
91,4,2,2,30,30,259700,25799,10,25700,119140,2553,6.4,6.9
101,4,2,2,30,30,236560,23561,10,24800,143320,2470,6.0,6.6
111,4,2,2,30,30,215180,21421,10,23080,166160,2297,5.7,6.3
121,4,2,2,30,30,279360,27719,10,26960,194660,2675,5.4,5.9
131,4,2,2,30,30,261840,26058,10,26900,222120,2677,5.3,5.7
141,4,2,2,30,30,140740,14020,10,14600,236320,1454,5.3,5.9
151,4,2,2,30,30,276300,27555,10,27520,264180,2744,5.2,5.7
161,4,2,2,30,30,256900,25440,10,25660,290020,2541,5.1,5.6
171,4,2,2,30,30,205580,20404,10,21700,311120,2153,5.0,5.5
181,4,2,2,30,30,264640,26400,10,28260,338540,2819,4.9,5.3
