time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
30,4,4,4,21,21,7260,724,1,1180,440,117,1131.3,1131.3
40,4,4,4,21,21,57220,5447,1,6160,6420,586,1894.3,1894.3
50,4,4,4,21,21,60380,6018,1,6620,12540,659,1668.9,1668.9
60,4,4,4,21,21,46340,4612,1,4320,17480,429,1740.9,1740.9
70,4,4,4,21,21,92540,9214,1,9380,26680,933,1573.2,1573.2
80,4,4,4,21,21,108900,10840,1,11440,37980,1138,1301.8,1301.8
91,4,4,4,21,21,140220,13862,1,13080,52100,1293,1117.0,1117.0
101,4,4,4,21,21,273860,27198,1,28700,80440,2850,870.6,870.6
111,4,4,4,21,21,320420,31775,1,31880,112360,3161,695.9,695.9
121,4,4,4,21,21,252060,25070,1,26240,138220,2609,623.5,623.5
131,4,4,4,21,21,328680,32578,1,33620,172280,3332,569.3,569.3
141,4,4,4,21,21,275580,27363,1,28420,200420,2821,533.5,533.5
151,4,4,4,21,21,251860,25040,1,26040,225920,2588,509.7,509.7
161,4,4,4,21,21,396300,39288,1,41980,267340,4161,472.4,472.4
171,4,4,4,21,21,302680,30165,1,30560,298760,3045,449.1,449.1
181,4,4,4,21,21,253340,25220,1,25620,324320,2550,439.6,439.6
