time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,34200,3394,10,8820,420,875,1820.8,4397.5
31,4,2,2,30,30,44700,4090,10,3460,2500,316,9226.0,11184.2
41,4,2,2,30,30,29940,2931,10,2380,5200,233,14388.8,16394.8
51,4,2,2,30,30,65740,6514,10,5600,10260,554,20923.3,21736.3
61,4,2,2,30,30,87500,8602,10,9220,20000,906,19530.8,21898.5
72,4,2,2,30,30,77940,7366,10,7820,27600,739,17613.0,20711.7
82,4,2,2,30,30,88020,8666,10,8540,35900,840,16828.2,20584.2
92,4,2,2,30,30,108280,10683,10,11660,48000,1150,15939.3,20113.7
102,4,2,2,30,30,138940,13855,10,14160,61880,1412,14088.3,17937.2
112,4,2,2,30,30,145600,13905,10,13600,75360,1298,13028.5,16587.4
123,4,2,2,30,30,115540,10919,10,13360,89060,1262,12172.5,15099.4
133,4,2,2,30,30,139560,13538,10,12320,101360,1195,11700.3,14383.0
144,4,2,2,30,30,120280,11563,10,13680,114740,1315,11159.6,13490.4
154,4,2,2,30,30,208760,20801,10,21320,136220,2124,10536.2,13025.9
164,4,2,2,30,30,140040,13873,10,14480,150540,1434,10108.0,12594.2
174,4,2,2,30,30,158220,15668,10,16860,166820,1669,9851.8,12326.9
184,4,2,2,30,30,202940,20168,10,20420,187120,2029,9487.0,12090.2
