time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
30,4,4,4,19,19,3180,317,1,440,340,43,9.6,9.6
40,4,4,4,19,19,21220,2063,1,2060,2500,200,5.5,5.5
50,4,4,4,19,19,20180,2006,1,1920,4620,190,5.0,5.0
60,4,4,4,19,19,9980,992,1,1120,5680,111,5.1,5.1
70,4,4,4,19,19,35920,3562,1,3600,9380,357,4.3,4.3
80,4,4,4,19,19,37600,3734,1,4180,13140,415,3.8,3.8
90,4,4,4,19,19,39220,3901,1,3980,17280,395,3.3,3.3
100,4,4,4,19,19,59360,5922,1,5860,23360,584,3.0,3.0
110,4,4,4,19,19,50480,5037,1,5040,28460,502,2.8,2.8
120,4,4,4,19,19,47480,4735,1,5500,33380,548,2.6,2.6
131,4,4,4,19,19,70780,7056,1,7520,40620,749,2.4,2.4
141,4,4,4,19,19,52560,5234,1,5720,45780,569,2.3,2.3
151,4,4,4,19,19,45940,4572,1,4860,50480,483,2.3,2.3
161,4,4,4,19,19,72260,7202,1,7620,57880,759,2.2,2.2
171,4,4,4,19,19,55160,5503,1,5300,63480,528,2.2,2.2
181,4,4,4,19,19,49540,4941,1,5340,68660,532,2.1,2.1
