time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,13680,1349,10,2000,1900,197,17.7,28.0
30,4,2,2,30,30,80200,7638,10,8200,9980,780,13.2,18.3
40,4,2,2,30,30,158240,15625,10,15700,25520,1550,9.9,12.6
50,4,2,2,30,30,116400,11552,10,12660,37920,1256,9.1,11.9
61,4,2,2,30,30,90100,8811,10,8780,46960,858,9.3,11.5
71,4,2,2,30,30,273980,26995,10,28300,75540,2788,7.4,8.7
81,4,2,2,30,30,194780,19404,10,19980,95380,1990,6.8,7.7
91,4,2,2,30,30,189320,18676,10,18840,114040,1858,6.5,7.2
101,4,2,2,30,30,287500,28624,10,29040,143260,2891,6.0,6.6
111,4,2,2,30,30,205540,20429,10,21620,165300,2148,5.8,6.3
121,4,2,2,30,30,221000,21985,10,22060,187480,2194,5.6,6.0
131,4,2,2,30,30,254100,25328,10,26220,214000,2613,5.4,5.8
141,4,2,2,30,30,233960,23274,10,24600,238000,2447,5.3,5.6
151,4,2,2,30,30,226480,22544,10,22860,260940,2275,5.2,5.4
161,4,2,2,30,30,198860,19751,10,20040,280720,1990,5.2,5.3
171,4,2,2,30,30,293400,29173,10,30080,310840,2990,5.0,5.2
181,4,2,2,30,30,221920,22127,10,23640,334080,2357,5.0,5.2
