time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
30,4,4,4,19,19,0,0,1,0,0,0,0.0,0.0
40,4,4,4,19,19,7060,703,1,780,800,77,7.7,7.7
50,4,4,4,19,19,11800,1171,1,1180,1940,117,7.5,7.5
60,4,4,4,19,19,21200,2101,1,2220,4140,220,5.4,5.4
70,4,4,4,19,19,35700,3558,1,3460,7860,344,4.3,4.3
80,4,4,4,19,19,42480,4236,1,4200,12080,418,3.5,3.5
90,4,4,4,19,19,41220,4106,1,4560,16340,454,3.1,3.1
100,4,4,4,19,19,76380,7614,1,7520,24220,749,2.6,2.6
110,4,4,4,19,19,51540,5135,1,5240,29480,522,2.4,2.4
120,4,4,4,19,19,43160,4303,1,4500,33900,448,2.4,2.4
130,4,4,4,19,19,75800,7562,1,7640,41760,762,2.2,2.2
140,4,4,4,19,19,56960,5676,1,5960,47420,593,2.1,2.1
150,4,4,4,19,19,52720,5257,1,5460,52880,544,2.1,2.1
160,4,4,4,19,19,81680,8137,1,8100,61220,807,2.0,2.0
170,4,4,4,19,19,53200,5310,1,5480,66760,547,1.9,1.9
180,4,4,4,19,19,51480,5131,1,5180,72080,516,1.9,1.9
