time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
30,4,4,4,21,21,9400,938,1,820,40,81,694.5,694.5
40,4,4,4,21,21,26940,2682,1,3200,3540,318,3044.4,3044.4
50,4,4,4,21,21,122140,12041,1,12260,15960,1208,1422.9,1422.9
60,4,4,4,21,21,78520,7795,1,8260,24260,820,1287.3,1287.3
70,4,4,4,21,21,123320,12270,1,12100,36800,1203,1101.8,1101.8
80,4,4,4,21,21,217840,21684,1,21440,58500,2134,879.8,879.8
90,4,4,4,21,21,152860,15184,1,16060,74240,1595,800.3,800.3
100,4,4,4,21,21,237820,23488,1,24560,98340,2425,681.9,681.9
110,4,4,4,21,21,329740,32276,1,33640,132380,3292,588.0,588.0
120,4,4,4,21,21,215600,21442,1,23020,155320,2289,550.1,550.1
131,4,4,4,21,21,277260,27651,1,28840,183500,2876,503.0,503.0
141,4,4,4,21,21,342580,33965,1,33380,218780,3309,471.6,471.6
151,4,4,4,21,21,254400,25300,1,26520,244780,2637,453.2,453.2
161,4,4,4,21,21,298380,29577,1,31080,274860,3080,435.1,435.1
171,4,4,4,21,21,365680,36227,1,37720,312520,3736,412.9,412.9
181,4,4,4,21,21,283960,28294,1,29240,341480,2913,399.4,399.4
