time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,2,0,0,0,0.0,0.0
30,4,4,4,28,28,100,9,10,0,0,0,0.0,0.0
40,4,4,4,28,28,16420,1628,10,2120,2080,210,38.3,53.0
50,4,4,4,28,28,43920,4317,10,4700,6660,462,26.4,31.9
60,4,4,4,28,28,67060,6617,10,6280,13160,619,22.6,27.6
70,4,4,4,28,28,67800,6744,10,7240,20000,720,19.4,22.8
80,4,4,4,28,28,77120,7542,10,7940,27640,776,17.8,20.8
91,4,4,4,28,28,99980,9894,10,11100,38460,1098,15.8,17.8
101,4,4,4,28,28,102460,10042,10,11060,48820,1083,14.3,15.8
111,4,4,4,28,28,111840,11050,10,12020,60760,1187,13.2,14.2
121,4,4,4,28,28,110240,10849,10,10900,71720,1072,12.8,13.7
131,4,4,4,28,28,140840,13832,10,14540,86520,1428,11.6,12.4
141,4,4,4,28,28,156700,15599,10,15740,102140,1566,10.8,11.6
151,4,4,4,28,28,125300,12440,10,12000,114620,1191,10.6,11.6
161,4,4,4,28,28,154620,15190,10,15560,130460,1528,10.0,11.0
172,4,4,4,28,28,151840,15115,10,15440,145880,1537,9.6,10.5
182,4,4,4,28,28,162760,16116,10,17660,162960,1748,9.3,10.2
