time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
30,4,4,4,30,30,17400,1729,10,7620,240,757,1068.5,2443.0
41,4,4,4,30,30,58820,5358,10,5240,2640,477,8983.9,9939.1
51,4,4,4,30,30,51360,5051,10,3360,5880,330,12778.7,13952.2
61,4,4,4,30,30,34400,3366,10,2520,8440,246,16473.0,19249.1
72,4,4,4,30,30,49420,4739,10,5060,13660,485,20548.5,25148.2
82,4,4,4,30,30,48220,4737,10,4600,18200,451,23045.1,29436.6
92,4,4,4,30,30,62280,6019,10,6420,24340,620,24030.3,35441.3
102,4,4,4,30,30,74200,7241,10,7720,30880,753,22883.5,35385.8
112,4,4,4,30,30,86360,8526,10,9420,39640,930,21031.1,33483.6
123,4,4,4,30,30,95280,9167,10,9900,49640,952,19507.4,30877.3
133,4,4,4,30,30,73700,7316,10,8500,57800,843,18499.5,29468.4
143,4,4,4,30,30,117260,11669,10,11820,69520,1176,17244.6,27967.4
153,4,4,4,30,30,160620,15302,10,15540,85060,1480,15526.9,25186.5
164,4,4,4,30,30,117620,11639,10,12000,96900,1187,14592.2,23058.8
174,4,4,4,30,30,125940,12406,10,12820,110020,1262,13859.8,21599.3
184,4,4,4,30,30,120500,11880,10,13080,122860,1289,13430.7,21067.5
