time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
30,4,4,4,19,19,17900,1781,1,2360,1620,234,1665.4,1665.4
40,4,4,4,19,19,42180,4036,1,4140,5680,396,2023.3,2023.3
50,4,4,4,19,19,49440,4842,1,5100,11160,499,1929.8,1929.8
61,4,4,4,19,19,46960,4576,1,4940,16020,481,2081.4,2081.4
71,4,4,4,19,19,91720,9145,1,9080,24820,905,1693.0,1693.0
81,4,4,4,19,19,108680,10808,1,11080,36400,1101,1411.3,1411.3
91,4,4,4,19,19,224600,22043,1,22840,59100,2241,1060.2,1060.2
101,4,4,4,19,19,222180,22140,1,22640,81840,2256,850.1,850.1
111,4,4,4,19,19,241240,24078,1,23480,106120,2343,723.5,723.5
121,4,4,4,19,19,290100,28894,1,29540,136100,2942,651.9,651.9
131,4,4,4,19,19,289000,28724,1,29620,166000,2944,583.7,583.7
141,4,4,4,19,19,254120,25140,1,25400,191380,2512,545.3,545.3
151,4,4,4,19,19,275060,27350,1,27700,219680,2754,529.3,529.3
161,4,4,4,19,19,250940,24966,1,25560,246260,2543,503.2,503.2
171,4,4,4,19,19,260240,25599,1,26760,272060,2632,486.2,486.2
181,4,4,4,19,19,295920,29433,1,30760,302280,3059,475.2,475.2
