time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
30,4,4,4,21,21,5380,536,1,540,600,53,8.1,8.1
40,4,4,4,21,21,18000,1739,1,1680,2400,162,5.3,5.3
50,4,4,4,21,21,17480,1741,1,1900,4200,189,6.0,6.0
60,4,4,4,21,21,9740,965,1,1000,5260,99,6.0,6.0
70,4,4,4,21,21,26600,2651,1,2940,8020,293,5.0,5.0
80,4,4,4,21,21,56740,5646,1,5820,13720,579,3.8,3.8
90,4,4,4,21,21,28440,2829,1,2880,16680,286,3.6,3.6
100,4,4,4,21,21,49660,4946,1,5140,21700,511,3.2,3.2
110,4,4,4,21,21,68500,6832,1,6720,28660,670,2.9,2.9
120,4,4,4,21,21,32620,3252,1,3240,32080,323,2.8,2.8
130,4,4,4,21,21,48420,4829,1,5040,37100,502,2.7,2.7
140,4,4,4,21,21,68300,6792,1,6960,44060,692,2.5,2.5
150,4,4,4,21,21,49100,4893,1,4660,49180,464,2.5,2.5
161,4,4,4,21,21,55340,5517,1,5940,54880,592,2.4,2.4
171,4,4,4,21,21,70120,6993,1,7280,61940,726,2.3,2.3
181,4,4,4,21,21,52820,5269,1,5400,67320,538,2.2,2.2
