time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
30,4,4,4,21,21,20,1,1,0,0,0,0.0,0.0
40,4,4,4,21,21,8600,854,1,900,920,89,6.5,6.5
50,4,4,4,21,21,21840,2168,1,2240,3120,222,4.7,4.7
60,4,4,4,21,21,21600,2152,1,2020,5400,201,6.8,6.8
70,4,4,4,21,21,6000,598,1,660,6080,65,7.5,7.5
80,4,4,4,21,21,24340,2419,1,2380,8580,236,6.3,6.3
90,4,4,4,21,21,42320,4210,1,4060,12840,403,5.0,5.0
100,4,4,4,21,21,42600,4242,1,4380,17220,436,4.2,4.2
110,4,4,4,21,21,47220,4713,1,4880,22080,487,3.7,3.7
120,4,4,4,21,21,61340,6107,1,5780,28280,575,3.3,3.3
130,4,4,4,21,21,48000,4756,1,4960,33280,491,3.1,3.1
140,4,4,4,21,21,52140,5198,1,5640,38640,562,2.8,2.8
150,4,4,4,21,21,66920,6669,1,6860,45400,683,2.7,2.7
160,4,4,4,21,21,48280,4813,1,4700,50400,468,2.6,2.6
170,4,4,4,21,21,53480,5333,1,5960,55880,594,2.5,2.5
180,4,4,4,21,21,68180,6803,1,7020,62780,700,2.4,2.4
