time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,17760,1758,10,2100,2260,207,19.0,24.8
30,4,2,2,30,30,76020,7275,10,7920,10020,757,14.2,16.2
40,4,2,2,30,30,122680,12015,10,12060,22060,1181,11.4,13.0
50,4,2,2,30,30,128620,12786,10,13320,35480,1324,10.1,11.4
61,4,2,2,30,30,150180,14782,10,15640,51040,1539,8.7,9.4
71,4,2,2,30,30,171700,16884,10,17300,68700,1701,8.0,8.3
81,4,2,2,30,30,101760,10108,10,10620,79360,1054,8.1,8.6
91,4,2,2,30,30,219420,21802,10,21980,101140,2184,7.3,7.6
101,4,2,2,30,30,232220,23124,10,23780,124400,2368,6.8,7.2
111,4,2,2,30,30,245220,24402,10,25080,149640,2495,6.3,6.6
121,4,2,2,30,30,217520,21602,10,23080,172560,2292,6.0,6.3
131,4,2,2,30,30,265160,26139,10,27300,199520,2691,5.7,5.9
141,4,2,2,30,30,209860,20804,10,22100,221360,2190,5.7,5.9
151,4,2,2,30,30,223820,22255,10,22400,244420,2227,5.5,5.7
161,4,2,2,30,30,269160,26744,10,27280,271320,2710,5.4,5.6
171,4,2,2,30,30,256540,25339,10,25600,297340,2528,5.2,5.4
182,4,2,2,30,30,219660,21802,10,22360,320000,2219,5.1,5.3
