time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,33380,3301,1,3840,3360,379,250.6,250.6
30,4,2,2,21,21,121580,12062,1,12340,15020,1224,482.4,482.4
40,4,2,2,21,21,123120,12186,1,12780,27960,1264,476.9,476.9
50,4,2,2,21,21,217260,21287,1,22400,50560,2194,424.6,424.6
60,4,2,2,21,21,212720,21159,1,21400,72620,2128,354.9,354.9
70,4,2,2,21,21,282860,28181,1,28980,100740,2887,296.3,296.3
80,4,2,2,21,21,354620,35159,1,36260,137060,3595,273.9,273.9
90,4,2,2,21,21,303540,29622,1,31080,169180,3033,254.8,254.8
100,4,2,2,21,21,414880,41339,1,41980,211200,4182,232.3,232.3
111,4,2,2,21,21,399160,39772,1,41620,252480,4147,234.6,234.6
121,4,2,2,21,21,375460,37366,1,38340,290140,3815,233.0,233.0
131,4,2,2,21,21,371520,37026,1,37340,328900,3721,224.5,224.5
141,4,2,2,21,21,542800,53913,1,55760,383680,5538,217.7,217.7
151,4,2,2,21,21,362040,35963,1,37180,420460,3693,214.9,214.9
161,4,2,2,21,21,354160,35138,1,36940,457700,3665,212.2,212.2
171,4,2,2,21,21,489020,48413,1,51060,507100,5054,212.6,212.6
181,4,2,2,21,21,368120,36418,1,37280,545360,3688,209.8,209.8
