time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,28440,2814,1,2820,2920,279,511.6,511.6
30,4,2,2,21,21,127960,12289,1,12840,15700,1233,571.8,571.8
40,4,2,2,21,21,199940,19717,1,20360,35820,2007,424.0,424.0
50,4,2,2,21,21,152000,15058,1,15920,51940,1577,411.0,411.0
60,4,2,2,21,21,191640,18899,1,18560,71740,1830,390.6,390.6
71,4,2,2,21,21,298140,29486,1,31180,101460,3083,348.4,348.4
81,4,2,2,21,21,378180,37317,1,38320,140100,3781,315.6,315.6
91,4,2,2,21,21,326140,32310,1,32860,173360,3255,294.3,294.3
101,4,2,2,21,21,331260,32925,1,33140,207940,3293,283.5,283.5
111,4,2,2,21,21,412120,40949,1,42960,250220,4268,273.9,273.9
121,4,2,2,21,21,334400,33194,1,33840,284120,3359,262.8,262.8
131,4,2,2,21,21,361580,35928,1,36740,320980,3650,254.3,254.3
141,4,2,2,21,21,435140,43293,1,44680,366380,4445,248.1,248.1
151,4,2,2,21,21,362760,35923,1,37660,402880,3729,240.3,240.3
161,4,2,2,21,21,301020,29955,1,30120,433300,2997,241.1,241.1
171,4,2,2,21,21,432300,42641,1,45400,477980,4478,241.2,241.2
181,4,2,2,21,21,355160,35153,1,35740,514740,3537,239.2,239.2
