time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
30,4,4,4,19,19,4940,492,1,560,540,55,6.6,6.6
40,4,4,4,19,19,16520,1607,1,1640,2200,159,7.2,7.2
50,4,4,4,19,19,23380,2278,1,2380,4600,231,5.5,5.5
60,4,4,4,19,19,24320,2414,1,2700,7100,268,6.0,6.0
70,4,4,4,19,19,52400,5185,1,5540,12360,548,4.5,4.5
80,4,4,4,19,19,34120,3400,1,3560,15880,354,4.1,4.1
91,4,4,4,19,19,34660,3444,1,3720,19480,369,3.7,3.7
101,4,4,4,19,19,62980,6281,1,6820,25940,680,3.2,3.2
111,4,4,4,19,19,50560,5033,1,5200,31060,517,2.9,2.9
121,4,4,4,19,19,50600,5047,1,4920,36280,490,2.7,2.7
131,4,4,4,19,19,74340,7414,1,7820,43840,779,2.5,2.5
141,4,4,4,19,19,54100,5392,1,5520,49360,550,2.5,2.5
151,4,4,4,19,19,47180,4706,1,4800,54260,478,2.4,2.4
161,4,4,4,19,19,55000,5489,1,5840,59800,582,2.3,2.3
171,4,4,4,19,19,74260,7409,1,7680,67340,766,2.2,2.2
181,4,4,4,19,19,49880,4978,1,5260,72520,525,2.2,2.2
