time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,2620,260,10,540,440,53,13.9,42.3
40,4,4,4,28,28,31400,3020,10,3440,4020,330,30.5,38.7
50,4,4,4,28,28,47500,4707,10,4440,8880,439,24.9,30.1
60,4,4,4,28,28,52760,5210,10,5040,13840,497,23.2,27.2
70,4,4,4,28,28,82240,8103,10,7940,22120,782,18.9,21.1
81,4,4,4,28,28,77340,7669,10,7960,30140,789,17.0,19.9
91,4,4,4,28,28,79860,7937,10,8660,38680,860,15.9,17.8
101,4,4,4,28,28,108520,10771,10,11160,49700,1107,14.7,15.8
111,4,4,4,28,28,97400,9647,10,10120,60080,1002,13.7,14.6
121,4,4,4,28,28,129180,12764,10,12840,72980,1268,12.4,13.3
131,4,4,4,28,28,159480,15886,10,16500,89440,1643,11.4,12.2
141,4,4,4,28,28,148140,14743,10,14560,104000,1449,10.7,11.3
151,4,4,4,28,28,117620,11695,10,12000,115700,1193,10.5,11.3
161,4,4,4,28,28,178700,17735,10,18360,133940,1822,9.9,10.6
171,4,4,4,28,28,151120,14974,10,15520,149320,1537,9.5,10.1
181,4,4,4,28,28,131040,13033,10,13740,163240,1366,9.2,9.8
