time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,0,0,0,0,0.0,0.0
20,4,2,2,28,28,17980,1771,10,2280,2260,224,29.4,105.1
30,4,2,2,28,28,113380,10984,10,11060,13540,1071,13.2,30.2
40,4,2,2,28,28,63760,6292,10,6340,20060,625,13.3,24.4
50,4,2,2,28,28,161820,16002,10,16740,36940,1655,9.9,15.7
60,4,2,2,28,28,230160,22758,10,23760,60920,2349,7.7,11.6
70,4,2,2,28,28,193220,19227,10,19540,80720,1944,6.9,9.9
80,4,2,2,28,28,236860,23549,10,23980,104340,2384,6.4,8.4
91,4,2,2,28,28,268440,26652,10,27080,131480,2688,5.9,7.5
101,4,2,2,28,28,243820,24111,10,24920,156480,2464,5.5,6.9
111,4,2,2,28,28,205500,20407,10,21020,177820,2087,5.4,6.5
121,4,2,2,28,28,246360,24496,10,25400,203080,2525,5.2,6.1
131,4,2,2,28,28,282040,27977,10,28940,232140,2870,5.0,5.9
141,4,2,2,28,28,237160,23471,10,23920,256460,2367,4.9,5.6
151,4,2,2,28,28,290980,28653,10,29060,285300,2861,4.8,5.4
161,4,2,2,28,28,239120,23785,10,24580,309840,2445,4.7,5.4
171,4,2,2,28,28,234380,23337,10,24880,334680,2477,4.6,5.2
181,4,2,2,28,28,281940,28104,10,29020,363520,2892,4.6,5.1
