time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
30,4,4,4,21,21,16440,1633,1,2800,1600,278,1881.9,1881.9
40,4,4,4,21,21,58940,5620,1,5520,7440,526,1717.6,1717.6
50,4,4,4,21,21,59340,5909,1,6240,13540,621,1555.1,1555.1
60,4,4,4,21,21,94080,9368,1,9180,23060,914,1487.9,1487.9
70,4,4,4,21,21,112560,11176,1,12040,34840,1195,1228.0,1228.0
80,4,4,4,21,21,122120,12081,1,13000,47020,1286,1084.5,1084.5
91,4,4,4,21,21,198080,19701,1,19960,67300,1985,929.3,929.3
101,4,4,4,21,21,217340,21623,1,22860,89680,2274,778.2,778.2
111,4,4,4,21,21,232320,23123,1,22860,112520,2275,694.1,694.1
121,4,4,4,21,21,233120,23152,1,24280,137560,2411,653.8,653.8
131,4,4,4,21,21,249800,24853,1,24920,162660,2479,607.8,607.8
141,4,4,4,21,21,289600,28844,1,30160,192240,3003,555.9,555.9
151,4,4,4,21,21,316340,31292,1,32940,224940,3258,520.3,520.3
161,4,4,4,21,21,275380,27373,1,28880,253420,2870,494.3,494.3
171,4,4,4,21,21,285600,28389,1,29200,282200,2902,471.3,471.3
181,4,4,4,21,21,374840,37193,1,37960,320820,3766,449.7,449.7
