time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,100,9,10,0,0,0,0.0,0.0
40,4,4,4,28,28,10720,1066,10,1660,1640,165,35.6,56.9
50,4,4,4,28,28,46580,4640,10,4600,6440,458,25.5,30.9
60,4,4,4,28,28,45820,4508,10,4820,10920,474,25.4,33.6
70,4,4,4,28,28,69260,6845,10,7020,17880,693,21.2,27.4
80,4,4,4,28,28,79100,7793,10,8100,25540,798,18.8,22.7
90,4,4,4,28,28,73940,7311,10,7620,33340,753,17.5,19.9
101,4,4,4,28,28,104060,10196,10,10360,44240,1015,15.7,17.7
111,4,4,4,28,28,75780,7485,10,8100,52220,800,15.3,17.0
121,4,4,4,28,28,104200,10342,10,10380,63020,1030,14.0,15.2
131,4,4,4,28,28,158800,15617,10,16260,79380,1599,12.5,13.7
141,4,4,4,28,28,151780,15079,10,14940,94700,1484,11.5,12.4
151,4,4,4,28,28,117780,11713,10,11900,106320,1183,11.2,12.0
161,4,4,4,28,28,165560,16400,10,16020,122680,1586,10.5,11.3
171,4,4,4,28,28,151400,15075,10,16320,138280,1625,10.1,10.7
181,4,4,4,28,28,140520,13979,10,14040,152760,1396,9.7,10.4
