time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,3940,391,10,740,680,73,39.4,68.0
40,4,4,4,28,28,39580,3809,10,4160,4980,400,27.3,32.8
50,4,4,4,28,28,52440,5141,10,4940,10280,484,22.8,25.3
60,4,4,4,28,28,55620,5472,10,5320,15660,523,21.4,27.4
71,4,4,4,28,28,69340,6882,10,6760,22480,670,19.1,21.5
81,4,4,4,28,28,71240,7049,10,7620,30000,754,17.4,19.1
91,4,4,4,28,28,77160,7516,10,8440,38080,822,16.3,17.9
101,4,4,4,28,28,114680,11426,10,12080,49780,1203,14.4,15.5
111,4,4,4,28,28,116000,11530,10,11860,62060,1178,13.0,14.0
121,4,4,4,28,28,143080,14205,10,14100,76680,1399,11.9,13.1
131,4,4,4,28,28,163460,16230,10,16060,93460,1594,10.8,11.4
141,4,4,4,28,28,138480,13693,10,13320,107260,1317,10.2,10.8
151,4,4,4,28,28,120440,11997,10,11780,119020,1173,10.1,10.7
161,4,4,4,28,28,165300,16290,10,16280,136180,1604,9.5,9.9
171,4,4,4,28,28,147880,14737,10,15160,151160,1510,9.1,9.6
182,4,4,4,28,28,130900,12977,10,13720,164860,1360,9.0,9.5
