time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,39740,3940,10,9760,300,967,1839.4,4024.8
31,4,2,2,30,30,50820,4555,10,3100,2520,277,12279.7,13530.0
41,4,2,2,30,30,82860,8094,10,7800,10160,761,17014.0,19915.6
51,4,2,2,30,30,60480,5860,10,6300,16040,610,18154.3,23975.5
61,4,2,2,30,30,81360,8098,10,8260,24440,822,17114.8,21352.7
72,4,2,2,30,30,82880,8127,10,8460,32720,829,15037.8,17334.5
82,4,2,2,30,30,90900,8746,10,9000,42080,865,14218.0,15149.0
92,4,2,2,30,30,174800,17164,10,17220,60400,1690,12081.9,13173.9
102,4,2,2,30,30,145700,14364,10,15280,76000,1506,10887.7,12184.2
112,4,2,2,30,30,143740,14174,10,13960,89860,1376,10396.6,12079.3
123,4,2,2,30,30,152900,14997,10,16500,107020,1618,9932.2,11946.9
133,4,2,2,30,30,210120,20719,10,21760,127700,2145,9340.4,11628.7
143,4,2,2,30,30,197620,19145,10,18840,146880,1825,8953.4,11301.4
153,4,2,2,30,30,148080,14530,10,16520,162860,1621,8722.4,11127.7
163,4,2,2,30,30,255780,25395,10,25180,188620,2500,8293.2,10720.5
174,4,2,2,30,30,192220,18906,10,20040,208480,1971,8010.5,10373.3
184,4,2,2,30,30,261100,25640,10,27000,235560,2651,7553.6,9760.2
