time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,48580,4801,10,10340,320,1021,1555.3,3734.0
31,4,2,2,30,30,85340,7638,10,5900,6320,528,10847.6,12098.5
41,4,2,2,30,30,101760,10061,10,9380,15820,927,12504.3,15721.8
51,4,2,2,30,30,62280,6085,10,6940,22360,678,13109.2,16513.5
61,4,2,2,30,30,65040,6367,10,6280,28140,614,13851.8,16922.8
72,4,2,2,30,30,69540,6806,10,9600,37500,939,13692.0,15903.2
82,4,2,2,30,30,72680,7156,10,7220,44920,710,13371.4,14746.8
92,4,2,2,30,30,65840,6472,10,6580,52040,646,13027.6,13930.3
102,4,2,2,30,30,179720,17564,10,17400,70160,1700,12010.5,12930.1
113,4,2,2,30,30,115260,10838,10,12880,82980,1211,11301.4,12335.0
123,4,2,2,30,30,137780,13538,10,12340,95620,1212,10840.6,12224.0
133,4,2,2,30,30,192840,18687,10,19880,115580,1926,10192.9,11979.1
144,4,2,2,30,30,100120,9730,10,10920,126360,1061,9993.4,11892.2
154,4,2,2,30,30,137420,13554,10,13000,138520,1282,9914.4,12078.1
164,4,2,2,30,30,232160,22836,10,23740,162720,2335,9275.5,11290.5
174,4,2,2,30,30,214320,21001,10,23660,185820,2318,8770.6,10859.6
184,4,2,2,30,30,169060,16727,10,16540,202380,1636,8551.0,10665.6
