time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
30,4,4,4,30,30,26180,2601,10,5840,120,580,1512.3,3981.0
40,4,4,4,30,30,59660,5522,10,5940,2120,549,7136.6,10964.5
51,4,4,4,30,30,51760,5017,10,3880,6360,376,14768.5,17673.3
61,4,4,4,30,30,58640,5769,10,5960,12420,586,17600.8,20303.3
72,4,4,4,30,30,41460,3901,10,2620,15340,246,18818.9,25122.7
82,4,4,4,30,30,52460,4889,10,5640,20540,525,21304.5,30615.7
93,4,4,4,30,30,59580,5453,10,6440,26720,589,20757.3,26600.2
104,4,4,4,30,30,72940,6834,10,7400,34600,693,19383.7,22186.1
114,4,4,4,30,30,80300,7981,10,8500,42900,844,18055.8,20440.6
124,4,4,4,30,30,60720,5926,10,6100,49280,595,17290.9,20136.6
134,4,4,4,30,30,69800,6897,10,6740,56320,666,17065.5,20644.7
145,4,4,4,30,30,87160,8529,10,8980,65500,878,16695.6,21156.7
155,4,4,4,30,30,117840,11523,10,11480,76660,1122,16119.4,21074.7
165,4,4,4,30,30,120300,11910,10,12500,89320,1237,15035.3,19871.3
175,4,4,4,30,30,117680,11604,10,12380,101720,1220,14207.2,19103.4
185,4,4,4,30,30,100320,9928,10,8580,111020,849,13986.3,18985.8
