time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,0,0,0,0,0.0,0.0
20,4,2,2,28,28,21200,2102,10,7040,300,698,1039.1,2857.0
31,4,2,2,28,28,39260,3595,10,4440,1100,406,7409.4,10227.8
41,4,2,2,28,28,47900,4765,10,1940,3260,193,12812.6,15235.0
51,4,2,2,28,28,22440,2237,10,2020,5040,201,18639.6,21380.6
61,4,2,2,28,28,10080,990,10,1560,6720,153,23081.8,28050.4
71,4,2,2,28,28,18440,1827,10,1940,8720,192,28117.1,32811.9
81,4,2,2,28,28,68500,6673,10,5480,11760,533,33357.7,43212.0
91,4,2,2,28,28,48080,4702,10,5540,17100,541,31046.7,38978.3
102,4,2,2,28,28,98340,9696,10,10020,26960,987,25681.6,30020.3
112,4,2,2,28,28,83260,8040,10,9240,35540,892,21928.6,24174.5
127,4,2,2,28,28,110940,7245,10,11220,46500,732,20254.4,21539.4
137,4,2,2,28,28,61340,6019,10,7180,53620,704,19023.2,20351.9
148,4,2,2,28,28,46780,4601,10,6040,59760,594,18513.5,19884.1
158,4,2,2,28,28,152000,14858,10,13300,73640,1300,17066.9,19078.3
168,4,2,2,28,28,48720,4743,10,6240,79680,607,16626.4,18577.9
178,4,2,2,28,28,75440,7454,10,6260,85840,618,16387.2,18036.6
188,4,2,2,28,28,91800,9071,10,11920,97720,1177,15858.8,17058.4
