time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,7940,776,1,720,880,70,4.5,4.5
30,4,2,2,19,19,28760,2818,1,2860,3820,280,4.1,4.1
40,4,2,2,19,19,51800,5131,1,5160,9220,511,2.5,2.5
50,4,2,2,19,19,52580,5230,1,5480,14520,545,2.2,2.2
60,4,2,2,19,19,76240,7600,1,7820,22500,779,2.0,2.0
70,4,2,2,19,19,69280,6903,1,7000,29500,697,1.8,1.8
80,4,2,2,19,19,66700,6655,1,6940,36460,692,1.7,1.7
90,4,2,2,19,19,94920,9457,1,9760,45980,972,1.6,1.6
100,4,2,2,19,19,68800,6854,1,7020,53100,699,1.6,1.6
110,4,2,2,19,19,64140,6399,1,6420,59660,640,1.5,1.5
120,4,2,2,19,19,94340,9367,1,9760,69340,969,1.5,1.5
130,4,2,2,19,19,70080,6993,1,7020,76500,700,1.5,1.5
140,4,2,2,19,19,60740,6059,1,6520,82740,650,1.5,1.5
150,4,2,2,19,19,90520,9035,1,9320,92100,930,1.4,1.4
160,4,2,2,19,19,71220,7107,1,7340,99400,732,1.4,1.4
170,4,2,2,19,19,68000,6783,1,6860,106440,684,1.4,1.4
180,4,2,2,19,19,101680,10148,1,10860,116840,1083,1.4,1.4
