time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,0,0,0,0,0.0,0.0
20,4,2,2,28,28,14560,1439,10,2140,1960,211,23.6,75.6
30,4,2,2,28,28,103940,10044,10,10940,12260,1057,12.8,23.9
40,4,2,2,28,28,140520,13955,10,13880,26280,1378,10.2,14.0
50,4,2,2,28,28,73220,7185,10,7600,34340,745,10.2,13.2
60,4,2,2,28,28,171660,17002,10,17380,52300,1721,8.5,10.1
70,4,2,2,28,28,273700,26915,10,29200,80580,2871,7.0,8.1
81,4,2,2,28,28,151160,14999,10,14460,95720,1434,6.9,7.9
91,4,2,2,28,28,235040,23234,10,23480,118720,2321,6.4,7.1
101,4,2,2,28,28,312940,31094,10,32280,151220,3207,5.8,6.4
111,4,2,2,28,28,180360,17899,10,19940,170120,1978,5.7,6.2
121,4,2,2,28,28,253540,25232,10,25420,195700,2529,5.4,5.9
131,4,2,2,28,28,292720,29065,10,30020,226220,2980,5.1,5.5
141,4,2,2,28,28,286380,28405,10,28920,255360,2868,5.0,5.4
151,4,2,2,28,28,244980,24301,10,23560,279640,2337,4.8,5.2
161,4,2,2,28,28,234700,23371,10,24440,303360,2433,4.8,5.1
171,4,2,2,28,28,290760,28765,10,30800,334020,3047,4.7,5.0
181,4,2,2,28,28,238880,23551,10,25000,358100,2464,4.6,4.9
