time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,26340,2621,10,7980,0,794,0.0,0.0
40,4,4,4,28,28,55880,5189,10,2460,860,228,7886.8,11565.3
51,4,4,4,28,28,42140,4106,10,3740,4080,364,17921.2,20047.9
62,4,4,4,28,28,33840,3086,10,4160,8200,379,23999.0,26219.4
72,4,4,4,28,28,68300,6738,10,6500,14420,641,24631.1,30947.8
82,4,4,4,28,28,35700,3480,10,3520,18160,343,23292.7,27899.7
92,4,4,4,28,28,68620,6612,10,7720,25620,743,22499.4,28900.8
103,4,4,4,28,28,65080,6269,10,6340,32320,610,21507.7,29255.3
113,4,4,4,28,28,48600,4676,10,5040,37700,484,21297.9,30472.9
123,4,4,4,28,28,74800,7356,10,7020,44220,690,21114.7,30196.9
134,4,4,4,28,28,36560,3605,10,2940,47400,289,21076.6,30461.0
144,4,4,4,28,28,61140,6063,10,6000,53420,595,20924.5,29855.9
154,4,4,4,28,28,94860,9375,10,9300,62920,919,19923.4,26935.4
164,4,4,4,28,28,121220,11815,10,12760,75160,1243,17872.5,22880.6
174,4,4,4,28,28,84160,8275,10,9060,84380,890,16778.7,20415.7
184,4,4,4,28,28,97100,9514,10,8680,94000,850,16243.2,19253.8
