time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,33020,3274,1,3320,2340,329,1257.1,1257.1
30,4,2,2,19,19,82360,8000,1,8700,10900,845,1206.2,1206.2
40,4,2,2,19,19,194300,19043,1,20180,30720,1977,819.9,819.9
50,4,2,2,19,19,146120,14533,1,15300,45620,1521,725.3,725.3
60,4,2,2,19,19,217200,21399,1,22500,67940,2216,601.1,601.1
70,4,2,2,19,19,408260,40744,1,42920,109640,4283,477.6,477.6
80,4,2,2,19,19,308860,30402,1,31200,141400,3071,432.9,432.9
91,4,2,2,19,19,407420,40290,1,42380,183860,4191,377.7,377.7
101,4,2,2,19,19,428560,42520,1,43480,226900,4313,337.0,337.0
111,4,2,2,19,19,492100,48872,1,50640,277580,5029,318.5,318.5
121,4,2,2,19,19,381940,37883,1,39460,316380,3913,307.4,307.4
131,4,2,2,19,19,427000,42411,1,43380,360300,4308,290.9,290.9
141,4,2,2,19,19,593460,59068,1,61960,421120,6167,277.3,277.3
151,4,2,2,19,19,365700,36427,1,37380,458780,3723,271.0,271.0
161,4,2,2,19,19,471400,46970,1,48820,506860,4864,260.6,260.6
171,4,2,2,19,19,531640,52710,1,55460,561280,5498,251.5,251.5
181,4,2,2,19,19,435820,43073,1,45180,605580,4465,246.9,246.9
