time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
30,4,4,4,30,30,2720,271,10,480,580,47,76.2,255.2
40,4,4,4,30,30,38520,3679,10,4460,4820,425,33.1,76.7
50,4,4,4,30,30,43620,4279,10,4400,9160,431,27.2,51.5
61,4,4,4,30,30,51020,5027,10,4220,14080,415,26.0,37.9
71,4,4,4,30,30,66300,6493,10,6540,20800,640,22.0,30.7
81,4,4,4,30,30,68500,6790,10,6440,27700,638,19.9,26.6
91,4,4,4,30,30,72380,7110,10,7620,35560,748,18.5,23.3
101,4,4,4,30,30,92520,9125,10,9960,44960,982,16.7,20.9
111,4,4,4,30,30,105400,10452,10,11240,55980,1114,15.2,18.7
121,4,4,4,30,30,109300,10781,10,11120,67220,1096,14.3,17.1
131,4,4,4,30,30,114380,11334,10,11900,79100,1179,13.3,15.8
142,4,4,4,30,30,144520,14380,10,15380,93540,1530,12.3,14.5
152,4,4,4,30,30,140780,13975,10,14240,107620,1413,11.6,13.3
162,4,4,4,30,30,152260,15118,10,15280,122540,1517,11.0,12.6
172,4,4,4,30,30,125800,12502,10,13380,135640,1329,10.6,12.1
182,4,4,4,30,30,143160,14161,10,14400,150300,1424,10.2,11.4
