time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
30,4,4,4,30,30,24400,2417,10,5280,200,523,1584.1,4419.0
40,4,4,4,30,30,48360,4508,10,5940,1520,553,5433.4,11104.0
51,4,4,4,30,30,35380,3418,10,2960,4780,286,13738.1,16563.8
61,4,4,4,30,30,45280,4404,10,2400,6980,233,17368.4,21884.5
72,4,4,4,30,30,32000,3078,10,2780,9900,267,21496.3,26923.0
82,4,4,4,30,30,58140,5636,10,5960,15840,577,25193.3,30385.2
92,4,4,4,30,30,84520,8333,10,8720,24880,859,24649.0,40434.0
102,4,4,4,30,30,84900,8390,10,9020,33780,891,20683.5,28933.1
112,4,4,4,30,30,91980,8936,10,9880,43340,959,18634.2,24141.2
123,4,4,4,30,30,78560,7671,10,7500,51340,732,17661.7,22104.5
133,4,4,4,30,30,77800,7663,10,7980,59200,786,17023.2,21065.0
143,4,4,4,30,30,88420,8681,10,9380,68340,920,16506.0,21153.4
153,4,4,4,30,30,112040,10974,10,10540,79740,1032,15742.0,21163.8
164,4,4,4,30,30,129160,12320,10,12940,92800,1234,14959.2,21038.3
174,4,4,4,30,30,99200,9812,10,10340,102640,1022,14442.2,20595.1
184,4,4,4,30,30,80260,7923,10,8620,110500,851,14205.6,20207.0
