time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,3280,326,10,720,620,71,126.5,743.3
40,4,4,4,28,28,32500,3105,10,3880,4160,370,39.2,130.5
50,4,4,4,28,28,49060,4830,10,4840,9140,476,28.9,63.0
61,4,4,4,28,28,50000,4919,10,5100,13780,501,28.0,53.8
71,4,4,4,28,28,67480,6669,10,6880,20620,679,23.4,43.3
81,4,4,4,28,28,72200,7104,10,7160,27840,704,21.1,34.0
91,4,4,4,28,28,68840,6791,10,7800,35200,769,19.4,30.2
101,4,4,4,28,28,85760,8427,10,8900,43980,874,17.8,26.8
111,4,4,4,28,28,75980,7501,10,8000,51980,789,17.1,23.6
121,4,4,4,28,28,93540,9215,10,9540,61700,939,15.9,21.5
131,4,4,4,28,28,120300,11917,10,11860,73660,1174,14.7,19.4
142,4,4,4,28,28,129680,12796,10,13880,87260,1369,13.7,17.3
152,4,4,4,28,28,126040,12536,10,12840,99720,1277,13.0,15.9
162,4,4,4,28,28,161960,16097,10,15600,115880,1550,12.0,14.6
172,4,4,4,28,28,177040,17582,10,18340,134060,1821,11.2,13.3
182,4,4,4,28,28,117480,11617,10,11860,146100,1172,10.9,12.8
