time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,4160,413,10,760,900,75,42.5,82.0
40,4,4,4,28,28,36480,3456,10,4160,4700,394,28.0,36.5
51,4,4,4,28,28,52120,5101,10,5460,9920,534,23.1,27.3
61,4,4,4,28,28,61940,6143,10,5940,15980,589,21.4,28.9
71,4,4,4,28,28,61600,6081,10,6240,22060,616,19.6,25.6
81,4,4,4,28,28,75720,7498,10,8340,29860,825,17.7,22.5
91,4,4,4,28,28,63480,6288,10,6660,36560,659,17.5,21.8
101,4,4,4,28,28,119160,11823,10,11960,48700,1186,15.0,18.5
111,4,4,4,28,28,127740,12660,10,13900,62240,1377,13.4,16.2
121,4,4,4,28,28,116040,11503,10,11520,73940,1142,13.1,15.0
131,4,4,4,28,28,143320,14218,10,14640,88860,1452,11.9,13.5
141,4,4,4,28,28,150700,14989,10,14840,103740,1476,11.2,12.6
151,4,4,4,28,28,98380,9722,10,9920,113620,980,10.9,12.3
162,4,4,4,28,28,181940,18053,10,19120,131920,1897,10.2,11.4
172,4,4,4,28,28,172240,17131,10,17780,149680,1768,9.7,10.8
182,4,4,4,28,28,136180,13559,10,13840,164040,1378,9.4,10.6
