time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,23180,2282,1,2340,2320,230,142.5,142.5
30,4,2,2,21,21,111040,10924,1,10980,13360,1080,489.2,489.2
40,4,2,2,21,21,114120,11314,1,11980,24740,1187,381.4,381.4
50,4,2,2,21,21,171960,16926,1,17140,42940,1687,404.5,404.5
60,4,2,2,21,21,219680,21649,1,22620,64760,2229,333.3,333.3
70,4,2,2,21,21,232880,22943,1,24100,88700,2374,296.8,296.8
80,4,2,2,21,21,349660,34826,1,36120,124080,3597,290.2,290.2
91,4,2,2,21,21,301440,29845,1,31260,156080,3095,272.5,272.5
101,4,2,2,21,21,352100,34975,1,36260,191180,3601,255.8,255.8
111,4,2,2,21,21,475060,46910,1,49240,239820,4862,242.4,242.4
121,4,2,2,21,21,353120,35066,1,36520,275760,3626,240.3,240.3
131,4,2,2,21,21,436480,43340,1,44040,320540,4372,227.6,227.6
141,4,2,2,21,21,633620,63141,1,64700,386140,6447,217.8,217.8
151,4,2,2,21,21,435220,43409,1,45020,430580,4490,212.1,212.1
161,4,2,2,21,21,336300,33188,1,33820,464460,3337,210.8,210.8
171,4,2,2,21,21,345360,34123,1,34680,499620,3426,209.8,209.8
181,4,2,2,21,21,486880,48590,1,49400,549620,4930,208.6,208.6
