time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,4740,472,10,1000,800,99,43.6,71.5
40,4,4,4,28,28,33640,3237,10,3740,4420,359,31.4,41.6
50,4,4,4,28,28,49060,4849,10,5000,9300,494,25.7,35.5
60,4,4,4,28,28,47280,4631,10,4520,13800,442,24.4,28.5
71,4,4,4,28,28,65680,6511,10,6960,20460,690,21.0,24.7
81,4,4,4,28,28,73980,7351,10,7620,27780,757,18.9,22.1
91,4,4,4,28,28,85540,8469,10,9800,37120,970,17.0,18.6
101,4,4,4,28,28,97900,9614,10,10060,46900,987,15.5,17.1
111,4,4,4,28,28,118360,11740,10,13160,59560,1305,13.9,15.4
121,4,4,4,28,28,135140,13348,10,13960,73200,1378,12.8,13.9
131,4,4,4,28,28,145840,14481,10,15600,88280,1549,11.7,12.6
141,4,4,4,28,28,139600,13843,10,14320,102160,1420,11.1,12.1
151,4,4,4,28,28,158080,15536,10,15960,117860,1568,10.5,11.2
162,4,4,4,28,28,164980,16242,10,16340,134960,1608,9.9,10.6
172,4,4,4,28,28,159380,15817,10,15720,151240,1560,9.5,10.1
182,4,4,4,28,28,138640,13749,10,14600,165820,1447,9.2,9.9
