time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,7300,724,1,740,800,73,4.6,4.6
30,4,2,2,21,21,50740,4964,1,5220,6020,510,2.6,2.6
40,4,2,2,21,21,60400,6006,1,6320,12020,628,2.0,2.0
50,4,2,2,21,21,44060,4383,1,4580,16660,455,1.9,1.9
60,4,2,2,21,21,85880,8534,1,9060,25460,900,1.7,1.7
70,4,2,2,21,21,69420,6927,1,6920,32500,690,1.6,1.6
80,4,2,2,21,21,59700,5952,1,6280,38640,626,1.6,1.6
90,4,2,2,21,21,93100,9265,1,9140,48140,909,1.5,1.5
100,4,2,2,21,21,67380,6725,1,6880,55100,686,1.5,1.5
110,4,2,2,21,21,62480,6236,1,6100,61380,608,1.5,1.5
120,4,2,2,21,21,87920,8774,1,9240,70420,922,1.4,1.4
130,4,2,2,21,21,73200,7286,1,7320,77820,728,1.4,1.4
140,4,2,2,21,21,69640,6930,1,7220,85060,718,1.4,1.4
150,4,2,2,21,21,96740,9646,1,9880,94880,985,1.4,1.4
160,4,2,2,21,21,71500,7135,1,7820,102180,780,1.3,1.3
170,4,2,2,21,21,68680,6853,1,6800,109180,678,1.3,1.3
180,4,2,2,21,21,95980,9576,1,10220,119100,1019,1.3,1.3
