time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
30,4,4,4,30,30,3660,361,10,740,700,73,108.9,628.5
40,4,4,4,30,30,34260,3268,10,3560,4380,339,46.7,161.6
50,4,4,4,30,30,42060,4144,10,4020,8660,396,33.6,79.8
61,4,4,4,30,30,62040,6131,10,6200,14620,612,27.4,54.0
71,4,4,4,30,30,72740,7110,10,7660,21920,748,23.6,41.4
81,4,4,4,30,30,75960,7476,10,7800,29820,767,20.5,32.4
91,4,4,4,30,30,67640,6599,10,7280,37100,710,19.5,31.8
101,4,4,4,30,30,68700,6778,10,6800,44020,670,18.9,28.7
111,4,4,4,30,30,108620,10810,10,11340,55360,1128,16.7,24.7
121,4,4,4,30,30,112560,11135,10,11340,67100,1121,15.1,22.1
132,4,4,4,30,30,118740,11687,10,12160,79320,1196,14.2,20.0
142,4,4,4,30,30,128540,12740,10,13040,92300,1292,13.2,18.2
152,4,4,4,30,30,114120,11365,10,11120,103580,1107,12.7,17.2
162,4,4,4,30,30,155000,15404,10,15360,119000,1526,12.0,15.8
172,4,4,4,30,30,128760,12653,10,13060,132460,1283,11.5,14.8
182,4,4,4,30,30,133640,13244,10,12700,145960,1258,11.0,14.2
