time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,11980,1183,1,1020,1240,100,4.1,4.1
30,4,2,2,19,19,11780,1155,1,1200,2420,117,6.6,6.6
40,4,2,2,19,19,51880,5169,1,5680,7780,566,3.1,3.1
50,4,2,2,19,19,70620,7047,1,7140,14920,712,2.3,2.3
60,4,2,2,19,19,57420,5724,1,6200,20820,618,2.1,2.1
70,4,2,2,19,19,66980,6669,1,7000,27700,697,1.9,1.9
80,4,2,2,19,19,90600,9038,1,9140,36980,911,1.8,1.8
90,4,2,2,19,19,68200,6788,1,7240,43920,720,1.7,1.7
100,4,2,2,19,19,69720,6951,1,7180,51080,715,1.6,1.6
110,4,2,2,19,19,90860,9052,1,9520,60420,948,1.5,1.5
120,4,2,2,19,19,69100,6891,1,6580,67600,656,1.5,1.5
130,4,2,2,19,19,67400,6717,1,6700,74540,667,1.5,1.5
140,4,2,2,19,19,98000,9784,1,10120,84580,1010,1.4,1.4
150,4,2,2,19,19,73100,7293,1,7240,92080,722,1.4,1.4
160,4,2,2,19,19,71260,7109,1,7140,99300,712,1.4,1.4
170,4,2,2,19,19,96780,9652,1,9680,109080,965,1.4,1.4
180,4,2,2,19,19,72500,7234,1,7860,116480,784,1.4,1.4
