time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
30,4,4,4,30,30,18740,1866,10,4900,140,488,1031.5,4422.8
41,4,4,4,30,30,65560,5875,10,8420,3120,754,10675.6,11852.2
51,4,4,4,30,30,53900,5182,10,4060,6900,390,13808.1,16210.5
62,4,4,4,30,30,39640,3824,10,3780,10760,364,17713.4,22417.6
72,4,4,4,30,30,47760,4698,10,3960,14860,389,19532.0,25164.7
82,4,4,4,30,30,74740,7271,10,6900,21900,671,21961.0,33606.0
92,4,4,4,30,30,61240,5883,10,6980,28400,670,22666.9,38694.6
103,4,4,4,30,30,96060,9470,10,8900,37120,877,21819.2,37734.8
113,4,4,4,30,30,104320,10324,10,10640,48080,1053,18236.7,28812.1
123,4,4,4,30,30,95180,9360,10,10240,58540,1007,16767.0,25520.5
133,4,4,4,30,30,118900,11801,10,12520,71200,1242,15475.2,23689.0
143,4,4,4,30,30,107100,10437,10,10320,80840,1005,14869.8,22834.6
153,4,4,4,30,30,126600,12586,10,12440,94500,1236,14235.3,22374.7
163,4,4,4,30,30,114880,11314,10,12680,106640,1248,13560.5,20958.8
174,4,4,4,30,30,88100,8707,10,8700,115460,859,13060.0,19795.0
184,4,4,4,30,30,77360,7494,10,8580,123920,831,12804.0,18662.1
