time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,2420,241,10,580,500,57,167.3,1001.0
40,4,4,4,28,28,32500,3106,10,3440,4080,328,50.5,210.4
50,4,4,4,28,28,46600,4553,10,4880,8800,476,32.3,87.4
61,4,4,4,28,28,53300,5170,10,5160,13820,500,28.9,65.8
71,4,4,4,28,28,63360,6199,10,6560,20280,641,24.6,47.6
81,4,4,4,28,28,65000,6458,10,5920,26640,588,22.1,40.0
91,4,4,4,28,28,58460,5792,10,6280,32980,622,21.2,35.8
101,4,4,4,28,28,99780,9899,10,10520,43380,1043,18.5,29.5
111,4,4,4,28,28,87720,8681,10,9100,52540,900,17.0,26.0
121,4,4,4,28,28,122860,12216,10,12140,65240,1207,15.3,22.9
131,4,4,4,28,28,142080,14007,10,14820,79920,1461,13.8,19.4
142,4,4,4,28,28,158820,15721,10,16400,95780,1623,12.5,17.2
152,4,4,4,28,28,148220,14752,10,14620,110480,1455,11.8,16.4
162,4,4,4,28,28,172140,17123,10,16880,127940,1679,11.1,14.7
172,4,4,4,28,28,138680,13771,10,14300,142000,1420,10.6,13.9
182,4,4,4,28,28,151040,14932,10,16380,157800,1619,10.2,13.2
