time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
30,4,4,4,21,21,2420,240,1,280,260,27,9.2,9.2
40,4,4,4,21,21,21500,2105,1,2120,2400,207,6.5,6.5
50,4,4,4,21,21,20640,2052,1,2040,4540,202,5.3,5.3
60,4,4,4,21,21,21780,2168,1,2280,6820,226,4.5,4.5
70,4,4,4,21,21,33520,3335,1,3740,10180,372,4.2,4.2
80,4,4,4,21,21,33600,3327,1,3320,13620,328,3.8,3.8
90,4,4,4,21,21,38520,3838,1,3920,17600,390,3.4,3.4
100,4,4,4,21,21,64380,6387,1,6460,24320,640,2.9,2.9
110,4,4,4,21,21,50200,5007,1,5300,29300,528,2.7,2.7
120,4,4,4,21,21,42100,4202,1,4080,33720,407,2.6,2.6
130,4,4,4,21,21,78040,7772,1,7960,41780,792,2.4,2.4
140,4,4,4,21,21,55000,5487,1,5180,47320,516,2.3,2.3
150,4,4,4,21,21,46760,4657,1,4880,52240,486,2.2,2.2
160,4,4,4,21,21,69100,6890,1,7160,59320,714,2.2,2.2
171,4,4,4,21,21,48220,4801,1,5000,64260,497,2.1,2.1
181,4,4,4,21,21,50420,5030,1,4960,69420,494,2.1,2.1
