time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
30,4,4,4,21,21,20,1,1,0,0,0,0.0,0.0
40,4,4,4,21,21,9360,932,1,880,1000,87,7.8,7.8
50,4,4,4,21,21,21240,2109,1,2340,3080,232,5.2,5.2
60,4,4,4,21,21,23000,2289,1,2280,5500,226,4.3,4.3
70,4,4,4,21,21,52140,5151,1,5500,10780,543,3.4,3.4
80,4,4,4,21,21,34060,3388,1,3420,14240,340,3.1,3.1
90,4,4,4,21,21,29520,2938,1,3200,17320,318,3.0,3.0
100,4,4,4,21,21,50080,4997,1,5160,22480,514,2.7,2.7
110,4,4,4,21,21,71500,7117,1,6960,29720,692,2.5,2.5
120,4,4,4,21,21,47380,4724,1,5040,34560,502,2.3,2.3
130,4,4,4,21,21,53000,5287,1,5560,39980,554,2.3,2.3
140,4,4,4,21,21,67700,6749,1,6940,46780,691,2.2,2.2
150,4,4,4,21,21,49760,4963,1,5260,51940,524,2.1,2.1
160,4,4,4,21,21,52060,5193,1,5200,57400,518,2.1,2.1
170,4,4,4,21,21,77080,7683,1,7880,65240,785,2.0,2.0
180,4,4,4,21,21,54500,5433,1,5640,70860,562,2.0,2.0
