time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
30,4,4,4,19,19,14700,1448,1,1440,500,141,3202.2,3202.2
40,4,4,4,19,19,79620,7644,1,8920,9380,856,1592.5,1592.5
50,4,4,4,19,19,63320,6243,1,5940,16040,585,1524.9,1524.9
60,4,4,4,19,19,59760,5951,1,6040,22240,601,1509.9,1509.9
70,4,4,4,19,19,153060,15183,1,15100,37820,1497,1153.7,1153.7
80,4,4,4,19,19,140440,14001,1,15620,51880,1557,963.0,963.0
91,4,4,4,19,19,153980,15260,1,15740,67560,1559,862.8,862.8
101,4,4,4,19,19,328820,32466,1,33440,101340,3301,671.2,671.2
111,4,4,4,19,19,277460,27638,1,27840,130060,2773,586.9,586.9
121,4,4,4,19,19,257680,25652,1,26700,155680,2658,542.9,542.9
131,4,4,4,19,19,424960,42167,1,44020,199320,4367,481.3,481.3
141,4,4,4,19,19,309860,30606,1,31140,230580,3075,453.3,453.3
151,4,4,4,19,19,249140,24787,1,24920,256160,2479,442.9,442.9
161,4,4,4,19,19,377620,37604,1,39780,295560,3961,420.1,420.1
171,4,4,4,19,19,306180,30302,1,30860,326180,3054,406.5,406.5
181,4,4,4,19,19,282740,28144,1,29800,355380,2966,395.2,395.2
