time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,80,7,10,0,0,0,0.0,0.0
30,4,2,2,30,30,33000,3287,10,4320,3860,430,14.6,18.8
40,4,2,2,30,30,97820,9587,10,9720,13480,952,12.4,15.3
50,4,2,2,30,30,71160,7019,10,7420,20680,731,12.2,14.8
60,4,2,2,30,30,198920,19429,10,20860,41300,2037,8.6,9.6
70,4,2,2,30,30,199620,19549,10,20340,62220,1991,7.4,8.3
81,4,2,2,30,30,95900,9461,10,9320,71680,919,7.7,9.4
91,4,2,2,30,30,243020,24025,10,24380,96620,2410,6.8,7.9
101,4,2,2,30,30,263120,26144,10,25640,122840,2547,6.2,7.2
111,4,2,2,30,30,169740,16879,10,17360,140160,1726,6.1,6.9
121,4,2,2,30,30,275660,27447,10,29160,169300,2903,5.6,6.3
131,4,2,2,30,30,285940,28398,10,28940,198420,2874,5.4,5.9
141,4,2,2,30,30,225300,22433,10,22640,221960,2254,5.2,5.7
151,4,2,2,30,30,274620,27358,10,28580,249940,2847,5.0,5.4
161,4,2,2,30,30,236740,23551,10,23800,273580,2367,4.9,5.3
171,4,2,2,30,30,279060,27844,10,27960,301720,2789,4.8,5.2
181,4,2,2,30,30,231700,23068,10,24540,325860,2443,4.8,5.1
