time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,30100,2965,1,3240,3020,319,889.0,889.0
30,4,2,2,21,21,135860,13187,1,13700,15900,1329,475.1,475.1
40,4,2,2,21,21,191080,18967,1,19600,35880,1945,332.5,332.5
50,4,2,2,21,21,239420,23787,1,24200,60880,2404,349.0,349.0
60,4,2,2,21,21,260180,25893,1,27220,86820,2708,304.7,304.7
70,4,2,2,21,21,277440,27622,1,28420,115460,2829,301.6,301.6
80,4,2,2,21,21,385760,38326,1,39320,154980,3906,289.8,289.8
90,4,2,2,21,21,311220,30792,1,32340,187340,3199,272.0,272.0
100,4,2,2,21,21,334840,33314,1,34340,221120,3416,263.6,263.6
110,4,2,2,21,21,332240,33081,1,33100,254840,3295,250.8,250.8
120,4,2,2,21,21,440900,43993,1,44920,300600,4482,243.1,243.1
131,4,2,2,21,21,318780,31722,1,32980,332980,3281,241.3,241.3
141,4,2,2,21,21,318960,31730,1,32880,365080,3270,233.3,233.3
151,4,2,2,21,21,435700,43366,1,45460,410260,4524,230.9,230.9
161,4,2,2,21,21,345240,33876,1,35120,445080,3446,225.2,225.2
171,4,2,2,21,21,298860,29578,1,30180,475920,2986,227.4,227.4
181,4,2,2,21,21,492140,49115,1,49600,527240,4950,223.7,223.7
