time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,8640,860,1,920,940,91,4.6,4.6
30,4,2,2,19,19,41620,4112,1,4100,5180,405,3.1,3.1
40,4,2,2,19,19,52760,5240,1,5200,10540,516,2.3,2.3
50,4,2,2,19,19,32400,3226,1,3240,13800,322,2.2,2.2
60,4,2,2,19,19,58720,5860,1,6120,19900,610,2.0,2.0
70,4,2,2,19,19,90220,8985,1,9540,29120,950,1.7,1.7
80,4,2,2,19,19,63740,6358,1,6740,35680,672,1.7,1.7
90,4,2,2,19,19,69580,6931,1,7520,42780,749,1.6,1.6
100,4,2,2,19,19,91520,9124,1,9080,52180,905,1.6,1.6
110,4,2,2,19,19,65940,6577,1,7040,58940,702,1.6,1.6
120,4,2,2,19,19,72220,7202,1,7540,66300,751,1.5,1.5
130,4,2,2,19,19,96320,9607,1,9760,76120,973,1.5,1.5
140,4,2,2,19,19,67600,6744,1,6820,83040,680,1.5,1.5
150,4,2,2,19,19,71340,7107,1,7660,90360,763,1.4,1.4
160,4,2,2,19,19,98800,9862,1,10560,100340,1054,1.4,1.4
170,4,2,2,19,19,71300,7108,1,7080,107720,705,1.4,1.4
180,4,2,2,19,19,72500,7235,1,7380,115180,736,1.4,1.4
