time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
30,4,4,4,21,21,5840,578,1,700,620,69,5.1,5.1
40,4,4,4,21,21,19360,1863,1,1760,2520,169,5.0,5.0
50,4,4,4,21,21,23520,2330,1,2740,4920,271,5.0,5.0
60,4,4,4,21,21,14200,1395,1,1480,6440,145,7.4,7.4
70,4,4,4,21,21,24300,2403,1,2520,8920,249,6.5,6.5
81,4,4,4,21,21,51640,5136,1,5160,14120,513,4.9,4.9
91,4,4,4,21,21,31580,3111,1,3160,17460,311,4.4,4.4
101,4,4,4,21,21,49400,4925,1,5280,22520,526,3.8,3.8
111,4,4,4,21,21,66640,6645,1,6460,29260,644,3.3,3.3
121,4,4,4,21,21,40440,4000,1,4300,33460,425,3.1,3.1
131,4,4,4,21,21,52300,5215,1,5300,38840,528,2.9,2.9
141,4,4,4,21,21,68080,6785,1,7280,45700,725,2.7,2.7
151,4,4,4,21,21,46580,4644,1,4900,50540,488,2.7,2.7
161,4,4,4,21,21,50920,5070,1,5820,55740,579,2.6,2.6
171,4,4,4,21,21,69300,6914,1,6860,62760,684,2.5,2.5
181,4,4,4,21,21,54020,5392,1,5500,68260,549,2.4,2.4
