time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,23080,2282,10,5900,480,583,1109.9,2779.0
31,4,2,2,30,30,89080,8106,10,7460,3700,678,8670.8,10975.9
41,4,2,2,30,30,31940,3161,10,3240,6460,320,12935.9,15182.4
51,4,2,2,30,30,48340,4694,10,4960,12340,481,17887.9,20221.1
61,4,2,2,30,30,75160,7267,10,7060,19320,682,19224.4,24057.9
72,4,2,2,30,30,75480,7156,10,7220,27000,684,17739.5,21969.8
82,4,2,2,30,30,81780,7883,10,8480,35900,817,16912.2,20433.8
92,4,2,2,30,30,76600,7520,10,8660,44820,850,16168.1,19753.5
103,4,2,2,30,30,100340,9939,10,8720,53760,863,15617.1,19415.2
113,4,2,2,30,30,62480,6161,10,9560,62540,942,14770.3,18007.8
123,4,2,2,30,30,78660,7772,10,6360,68940,628,14565.2,17596.7
133,4,2,2,30,30,74200,7326,10,7060,76460,697,14553.0,17448.8
143,4,2,2,30,30,93500,9199,10,9120,86200,897,14336.9,16686.0
153,4,2,2,30,30,116380,11353,10,11640,97880,1135,13725.6,15268.0
163,4,2,2,30,30,171500,17061,10,16560,114400,1647,12499.1,13276.7
174,4,2,2,30,30,177200,17437,10,18980,133160,1867,11544.1,11793.0
184,4,2,2,30,30,160520,15622,10,15920,149640,1549,10919.6,11209.9
