time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,30,30,0,0,0,0,0,0,0.0,0.0
20,4,2,2,30,30,15040,1484,10,2060,2000,203,19.0,25.5
30,4,2,2,30,30,79140,7634,10,7960,10140,767,13.1,15.2
40,4,2,2,30,30,143420,14113,10,14240,24140,1401,10.0,10.9
50,4,2,2,30,30,138160,13599,10,14980,38820,1474,9.3,12.2
61,4,2,2,30,30,165060,16234,10,17420,55740,1713,8.2,10.5
71,4,2,2,30,30,204420,20165,10,21180,76820,2089,7.4,8.8
81,4,2,2,30,30,146920,14626,10,15220,91860,1515,7.3,8.7
91,4,2,2,30,30,236320,23430,10,23200,115240,2300,6.6,7.9
101,4,2,2,30,30,252020,25106,10,25440,141060,2534,6.1,7.0
111,4,2,2,30,30,206460,20469,10,20800,162900,2062,6.0,6.7
121,4,2,2,30,30,215480,21438,10,21860,184600,2174,5.8,6.4
131,4,2,2,30,30,260720,25836,10,26620,211540,2637,5.5,6.1
141,4,2,2,30,30,221900,22053,10,23160,234500,2301,5.4,5.9
151,4,2,2,30,30,215220,21342,10,22840,256500,2264,5.3,5.7
161,4,2,2,30,30,268580,26724,10,25680,283180,2555,5.1,5.6
171,4,2,2,30,30,248860,24737,10,25420,308760,2526,5.1,5.5
181,4,2,2,30,30,228440,22725,10,24300,333000,2417,5.0,5.3
