time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,32040,3137,1,3300,2440,323,751.5,751.5
30,4,2,2,19,19,120440,11825,1,12360,14660,1213,951.6,951.6
40,4,2,2,19,19,110020,10678,1,11820,25980,1147,890.1,890.1
50,4,2,2,19,19,88160,8771,1,9000,34760,895,810.4,810.4
60,4,2,2,19,19,177320,17558,1,18960,53860,1877,748.8,748.8
70,4,2,2,19,19,197840,19736,1,20260,73360,2021,621.4,621.4
80,4,2,2,19,19,295240,29196,1,30460,103180,3012,527.6,527.6
91,4,2,2,19,19,518480,51223,1,52280,156320,5164,418.3,418.3
101,4,2,2,19,19,397780,39509,1,40560,197200,4028,373.1,373.1
111,4,2,2,19,19,283000,27690,1,29220,226980,2859,354.5,354.5
121,4,2,2,19,19,616980,60654,1,62820,289420,6175,315.8,315.8
131,4,2,2,19,19,446060,44516,1,44780,335040,4469,296.1,296.1
141,4,2,2,19,19,403280,40239,1,40760,376920,4067,284.2,284.2
151,4,2,2,19,19,456460,45459,1,47300,422840,4710,272.5,272.5
161,4,2,2,19,19,495580,49159,1,51580,473360,5116,265.4,265.4
171,4,2,2,19,19,427620,42473,1,45180,517740,4487,257.0,257.0
181,4,2,2,19,19,443280,44094,1,45660,562880,4541,249.4,249.4
