time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,23140,2282,1,2320,2080,228,81.5,81.5
30,4,2,2,19,19,117760,11483,1,11900,13560,1160,664.7,664.7
40,4,2,2,19,19,218660,21604,1,23080,36320,2280,551.5,551.5
50,4,2,2,19,19,214720,21246,1,21800,58200,2157,484.1,484.1
60,4,2,2,19,19,227180,22375,1,23960,81180,2359,411.0,411.0
70,4,2,2,19,19,341260,33865,1,34440,116060,3417,352.3,352.3
80,4,2,2,19,19,458140,45252,1,47400,163300,4681,318.6,318.6
91,4,2,2,19,19,429480,42184,1,43840,206820,4306,292.8,292.8
101,4,2,2,19,19,378280,37722,1,38700,245540,3859,274.5,274.5
111,4,2,2,19,19,500780,49769,1,52180,296680,5185,264.1,264.1
121,4,2,2,19,19,413200,40878,1,42340,339040,4188,253.2,253.2
131,4,2,2,19,19,366680,36463,1,39360,377300,3914,244.2,244.2
141,4,2,2,19,19,467900,46589,1,48660,425040,4845,241.7,241.7
151,4,2,2,19,19,408980,40650,1,41260,466500,4100,235.6,235.6
161,4,2,2,19,19,377760,37093,1,37300,505580,3662,232.6,232.6
171,4,2,2,19,19,480100,47704,1,50100,554420,4978,228.3,228.3
181,4,2,2,19,19,414640,41237,1,42500,596960,4226,225.0,225.0
