time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,10800,1072,1,1020,1180,101,3.5,3.5
30,4,2,2,19,19,27520,2692,1,2880,4000,281,3.2,3.2
40,4,2,2,19,19,32860,3268,1,3340,7360,332,3.5,3.5
50,4,2,2,19,19,44220,4408,1,4600,11840,458,2.8,2.8
60,4,2,2,19,19,64400,6424,1,6560,18460,654,2.3,2.3
70,4,2,2,19,19,91180,9100,1,9660,27740,964,1.9,1.9
80,4,2,2,19,19,63060,6288,1,6580,34280,656,1.8,1.8
90,4,2,2,19,19,71120,7078,1,7100,41580,706,1.7,1.7
100,4,2,2,19,19,95100,9489,1,9320,51260,929,1.6,1.6
110,4,2,2,19,19,66780,6660,1,6080,58200,606,1.6,1.6
120,4,2,2,19,19,70180,7006,1,7000,65340,698,1.5,1.5
130,4,2,2,19,19,94080,9385,1,9400,74940,937,1.5,1.5
140,4,2,2,19,19,68300,6810,1,7140,81960,711,1.5,1.5
150,4,2,2,19,19,67700,6737,1,7020,88900,698,1.4,1.4
160,4,2,2,19,19,94920,9473,1,9240,98620,922,1.4,1.4
170,4,2,2,19,19,68760,6856,1,7400,105640,737,1.4,1.4
180,4,2,2,19,19,75540,7541,1,7460,113320,744,1.4,1.4
