time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,8040,793,1,780,880,77,5.2,5.2
30,4,2,2,21,21,27580,2728,1,2760,3640,273,3.6,3.6
40,4,2,2,21,21,43640,4344,1,4620,8140,459,2.9,2.9
50,4,2,2,21,21,47700,4755,1,4740,12960,472,2.5,2.5
60,4,2,2,21,21,57920,5774,1,6140,18900,612,2.1,2.1
70,4,2,2,21,21,91560,9134,1,9540,28300,951,1.8,1.8
80,4,2,2,21,21,62320,6214,1,6540,34720,652,1.7,1.7
90,4,2,2,21,21,68880,6852,1,7200,41820,716,1.6,1.6
100,4,2,2,21,21,93320,9313,1,9920,51280,990,1.6,1.6
110,4,2,2,21,21,64760,6460,1,7100,57920,708,1.5,1.5
120,4,2,2,21,21,69740,6955,1,6820,65160,680,1.5,1.5
130,4,2,2,21,21,91160,9086,1,9560,74480,952,1.5,1.5
140,4,2,2,21,21,67700,6754,1,6920,81360,690,1.4,1.4
150,4,2,2,21,21,71460,7128,1,7440,88640,742,1.4,1.4
160,4,2,2,21,21,94380,9415,1,10080,98220,1005,1.4,1.4
170,4,2,2,21,21,70660,7051,1,7140,105520,712,1.4,1.4
180,4,2,2,21,21,71200,7102,1,7220,112700,720,1.4,1.4
