time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
30,4,4,4,30,30,5440,540,10,1100,1000,109,42.8,70.6
40,4,4,4,30,30,37300,3512,10,4100,4840,386,28.4,38.0
51,4,4,4,30,30,54720,5383,10,5360,10300,527,24.1,28.2
61,4,4,4,30,30,51920,5114,10,4900,15300,482,23.0,27.8
71,4,4,4,30,30,48880,4818,10,5220,20300,514,22.0,27.1
81,4,4,4,30,30,69880,6867,10,6880,27140,676,20.7,25.1
91,4,4,4,30,30,77200,7527,10,8620,35580,840,18.6,21.1
101,4,4,4,30,30,93220,9265,10,9480,44840,942,16.7,18.6
111,4,4,4,30,30,113800,11248,10,12320,57100,1217,15.1,17.0
122,4,4,4,30,30,114380,11358,10,11560,68620,1147,14.1,15.2
132,4,4,4,30,30,119160,11831,10,12660,81080,1257,13.0,14.0
142,4,4,4,30,30,165180,16403,10,16760,97600,1664,11.9,12.9
152,4,4,4,30,30,126700,12448,10,12800,110280,1257,11.4,12.1
162,4,4,4,30,30,125200,12458,10,11640,122800,1158,11.0,11.7
172,4,4,4,30,30,150360,14935,10,15560,138260,1545,10.5,11.3
182,4,4,4,30,30,135900,13443,10,14260,152460,1410,10.2,10.8
