time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
20,4,4,4,19,19,0,0,0,0,0,0,0.0,0.0
30,4,4,4,19,19,0,0,1,0,0,0,0.0,0.0
40,4,4,4,19,19,17420,1726,1,2980,1580,295,2289.6,2289.6
50,4,4,4,19,19,63700,6254,1,6740,8100,661,1624.8,1624.8
60,4,4,4,19,19,55600,5531,1,5700,13640,567,1705.1,1705.1
70,4,4,4,19,19,89020,8797,1,8760,22700,865,1550.4,1550.4
80,4,4,4,19,19,112840,11172,1,11540,33980,1142,1288.9,1288.9
90,4,4,4,19,19,104760,10418,1,10240,44480,1018,1179.7,1179.7
100,4,4,4,19,19,241420,24002,1,24840,69340,2469,918.0,918.0
110,4,4,4,19,19,244040,24292,1,24460,94680,2434,754.9,754.9
121,4,4,4,19,19,163840,16244,1,16980,111160,1683,711.6,711.6
131,4,4,4,19,19,393520,39214,1,40060,152060,3992,598.9,598.9
141,4,4,4,19,19,294940,29326,1,29940,182100,2977,544.3,544.3
151,4,4,4,19,19,245940,24513,1,25320,207440,2523,515.9,515.9
161,4,4,4,19,19,422100,42054,1,44760,251040,4459,470.5,470.5
171,4,4,4,19,19,286200,28345,1,28480,280200,2820,450.5,450.5
181,4,4,4,19,19,267200,26642,1,27180,306720,2710,439.6,439.6
