time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,19,19,0,0,0,0,0,0,0.0,0.0
20,4,2,2,19,19,27280,2705,1,2980,1900,295,746.4,746.4
30,4,2,2,19,19,112060,10744,1,12280,13740,1177,793.1,793.1
40,4,2,2,19,19,232200,23102,1,23940,36940,2381,579.5,579.5
50,4,2,2,19,19,171020,17033,1,17960,54760,1788,538.8,538.8
60,4,2,2,19,19,257520,25588,1,26360,81340,2619,457.5,457.5
70,4,2,2,19,19,551960,54316,1,57400,137500,5648,352.9,352.9
80,4,2,2,19,19,334140,33260,1,34600,171320,3444,331.0,331.0
90,4,2,2,19,19,373240,37186,1,37500,209440,3736,307.7,307.7
100,4,2,2,19,19,530300,52834,1,53840,263760,5364,286.9,286.9
111,4,2,2,19,19,361980,35960,1,37820,300900,3757,281.0,281.0
121,4,2,2,19,19,415320,41333,1,41100,343340,4090,271.3,271.3
131,4,2,2,19,19,442380,43735,1,44360,388500,4385,259.9,259.9
141,4,2,2,19,19,530060,52705,1,53960,443100,5365,254.1,254.1
151,4,2,2,19,19,412000,40844,1,42020,484860,4165,246.5,246.5
161,4,2,2,19,19,422400,42050,1,43460,528220,4326,241.5,241.5
171,4,2,2,19,19,561300,55447,1,57920,585760,5721,236.6,236.6
181,4,2,2,19,19,429300,42729,1,44320,629520,4411,231.9,231.9
