time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
30,4,4,4,30,30,20920,2074,10,5880,40,583,860.3,4368.0
41,4,4,4,30,30,56200,5211,10,4720,900,437,7620.9,11256.4
51,4,4,4,30,30,37180,3668,10,2340,3540,230,16177.1,20323.4
61,4,4,4,30,30,42840,4229,10,4000,7820,394,22270.1,25063.1
71,4,4,4,30,30,69260,6741,10,6580,13700,640,23667.2,28878.1
81,4,4,4,30,30,77640,7713,10,8000,21440,794,22198.0,33474.0
91,4,4,4,30,30,44860,4361,10,5120,26560,497,20631.5,29463.6
102,4,4,4,30,30,65980,6403,10,9180,35760,891,18714.9,22094.8
113,4,4,4,30,30,87040,8102,10,7940,44680,739,17048.0,17927.4
123,4,4,4,30,30,64100,6294,10,6680,51740,655,16448.2,17632.9
133,4,4,4,30,30,85520,8495,10,7540,59560,748,15958.5,18179.3
143,4,4,4,30,30,74760,7345,10,6860,66780,674,15800.2,18745.1
153,4,4,4,30,30,87680,8496,10,8660,75520,839,15469.5,19082.5
164,4,4,4,30,30,126680,12319,10,12100,87820,1176,15225.9,20318.2
174,4,4,4,30,30,111260,10962,10,11480,99620,1131,14579.2,19920.7
184,4,4,4,30,30,87280,8559,10,9260,108280,908,14272.9,19722.8
