time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
20,4,4,4,21,21,0,0,0,0,0,0,0.0,0.0
30,4,4,4,21,21,5900,584,1,600,660,59,7.2,7.2
40,4,4,4,21,21,23660,2280,1,2280,3060,219,4.3,4.3
50,4,4,4,21,21,34240,3404,1,3360,6620,334,3.8,3.8
60,4,4,4,21,21,32720,3252,1,3340,9940,331,3.6,3.6
70,4,4,4,21,21,9480,929,1,1020,10960,100,4.1,4.1
81,4,4,4,21,21,37160,3683,1,3740,14660,370,3.7,3.7
91,4,4,4,21,21,42560,4236,1,4440,19040,441,3.4,3.4
101,4,4,4,21,21,40300,4009,1,4400,23240,437,3.2,3.2
111,4,4,4,21,21,43360,4325,1,4300,27660,428,3.0,3.0
121,4,4,4,21,21,63400,6316,1,6280,34240,625,2.8,2.8
131,4,4,4,21,21,51720,5157,1,5600,39520,558,2.6,2.6
141,4,4,4,21,21,53140,5299,1,5540,44860,552,2.5,2.5
151,4,4,4,21,21,58300,5811,1,6320,50860,629,2.5,2.5
161,4,4,4,21,21,60540,6041,1,6160,57140,614,2.3,2.3
171,4,4,4,21,21,53560,5330,1,5460,62460,543,2.3,2.3
181,4,4,4,21,21,69060,6850,1,6780,69560,672,2.2,2.2
