time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,21,21,0,0,0,0,0,0,0.0,0.0
20,4,2,2,21,21,8820,873,1,1080,940,106,4.0,4.0
30,4,2,2,21,21,37880,3693,1,3940,4720,384,2.7,2.7
40,4,2,2,21,21,71840,7104,1,7500,12060,741,2.0,2.0
50,4,2,2,21,21,45160,4499,1,4580,16780,456,1.9,1.9
60,4,2,2,21,21,56540,5637,1,5940,22540,592,1.8,1.8
70,4,2,2,21,21,90960,9056,1,9180,31800,913,1.6,1.6
80,4,2,2,21,21,56300,5611,1,5560,37620,554,1.6,1.6
90,4,2,2,21,21,70860,7054,1,7400,44720,736,1.5,1.5
100,4,2,2,21,21,92060,9179,1,10120,54240,1009,1.5,1.5
110,4,2,2,21,21,67140,6697,1,6940,61080,692,1.4,1.4
120,4,2,2,21,21,70240,7001,1,6920,68320,689,1.4,1.4
130,4,2,2,21,21,68380,6818,1,7200,75240,717,1.4,1.4
140,4,2,2,21,21,88420,8814,1,9080,84340,905,1.4,1.4
150,4,2,2,21,21,70500,7037,1,7280,91520,726,1.4,1.4
160,4,2,2,21,21,67620,6740,1,6940,98540,691,1.4,1.4
170,4,2,2,21,21,95140,9479,1,9540,108340,950,1.4,1.4
180,4,2,2,21,21,73920,7376,1,7360,115900,734,1.4,1.4
