time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,28,28,0,0,0,0,0,0,0.0,0.0
20,4,2,2,28,28,33240,3295,10,10760,200,1066,2022.7,5304.0
31,4,2,2,28,28,25620,2310,10,1140,1440,102,8456.4,11988.3
41,4,2,2,28,28,52580,5089,10,3320,4780,321,17018.3,18118.0
51,4,2,2,28,28,37200,3657,10,2460,7040,241,20637.4,21958.7
62,4,2,2,28,28,31820,3049,10,3440,10520,329,25421.8,29420.3
72,4,2,2,28,28,25220,2480,10,3440,13940,338,27986.3,30672.7
82,4,2,2,28,28,72260,7041,10,5480,19060,534,28491.5,31223.2
92,4,2,2,28,28,33400,3281,10,3460,22580,339,27870.0,30038.1
102,4,2,2,28,28,48840,4836,10,5620,28200,556,26531.7,28584.6
113,4,2,2,28,28,103620,10111,10,10780,39080,1051,23100.1,24301.3
123,4,2,2,28,28,51980,5068,10,5620,44960,548,21538.3,22416.3
134,4,2,2,28,28,89800,8291,10,9820,53980,906,20161.7,21891.6
144,4,2,2,28,28,84700,7828,10,7420,61720,685,19488.8,21518.8
155,4,2,2,28,28,133780,13245,10,15180,75540,1502,17861.2,20190.6
165,4,2,2,28,28,86320,8410,10,8720,84720,849,16559.4,17995.0
175,4,2,2,28,28,101300,9959,10,9740,94640,957,15975.6,16767.1
185,4,2,2,28,28,125420,12419,10,13260,108080,1313,15186.1,15555.7
