time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
20,4,4,4,30,30,0,0,0,0,0,0,0.0,0.0
30,4,4,4,30,30,1820,181,10,380,400,37,46.5,121.5
40,4,4,4,30,30,41820,3960,10,4320,4900,409,27.8,43.1
51,4,4,4,30,30,55580,5450,10,5520,10520,541,22.1,25.3
61,4,4,4,30,30,47880,4704,10,4360,15100,428,20.1,23.2
71,4,4,4,30,30,78680,7752,10,7880,23060,776,17.9,20.8
81,4,4,4,30,30,87500,8534,10,8840,32120,862,16.0,17.5
91,4,4,4,30,30,75280,7435,10,7800,40380,770,14.7,16.3
101,4,4,4,30,30,105740,10426,10,10300,51140,1015,13.8,15.3
111,4,4,4,30,30,113560,11289,10,11740,63140,1167,12.7,13.9
122,4,4,4,30,30,97880,9739,10,9480,72740,943,12.5,13.4
132,4,4,4,30,30,153200,15105,10,15340,88860,1512,11.5,12.3
142,4,4,4,30,30,138660,13647,10,13880,102460,1366,11.0,11.6
152,4,4,4,30,30,114740,11395,10,10880,114100,1080,10.6,11.1
162,4,4,4,30,30,176880,17511,10,18480,132120,1829,10.0,10.6
172,4,4,4,30,30,167760,16705,10,16840,149020,1676,9.5,10.0
182,4,4,4,30,30,140320,13942,10,15060,163900,1496,9.2,9.6
