time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
20,4,4,4,28,28,0,0,0,0,0,0,0.0,0.0
30,4,4,4,28,28,3060,305,10,520,720,51,42.7,66.3
40,4,4,4,28,28,40040,3862,10,4540,4940,437,27.6,30.3
50,4,4,4,28,28,59000,5832,10,6260,10800,618,21.1,22.9
61,4,4,4,28,28,42480,4151,10,4000,14860,390,21.3,29.9
71,4,4,4,28,28,84500,8314,10,8280,23340,814,18.5,24.1
81,4,4,4,28,28,95300,9391,10,10320,33320,1016,15.9,20.2
91,4,4,4,28,28,99560,9834,10,10640,43600,1050,14.3,17.2
101,4,4,4,28,28,137700,13474,10,14140,58140,1383,12.6,14.6
111,4,4,4,28,28,138200,13734,10,13660,72100,1357,11.6,13.3
121,4,4,4,28,28,95260,9443,10,10140,82180,1005,11.3,12.6
131,4,4,4,28,28,169000,16789,10,16820,99000,1670,10.5,11.6
142,4,4,4,28,28,167160,16558,10,17500,115540,1733,9.8,10.8
152,4,4,4,28,28,114720,11386,10,11460,127400,1137,9.7,10.5
162,4,4,4,28,28,167760,16656,10,17460,144540,1733,9.3,10.1
172,4,4,4,28,28,153420,15220,10,15480,160620,1535,9.0,9.6
182,4,4,4,28,28,122600,12135,10,12680,173460,1255,8.8,9.4
